fpr,tpr,method
0.3628974358974359,0.8177333333333333,FedTROS-PR
0.36333333333333334,0.8178666666666666,FedTROS-PR
0.3637948717948718,0.8184,FedTROS-PR
0.36405128205128207,0.8184666666666667,FedTROS-PR
0.36412820512820515,0.8186,FedTROS-PR
0.3645897435897436,0.8188666666666666,FedTROS-PR
0.3647179487179487,0.8189333333333333,FedTROS-PR
0.3647435897435897,0.8189333333333333,FedTROS-PR
0.36505128205128207,0.819,FedTROS-PR
0.36505128205128207,0.8190666666666667,FedTROS-PR
0.36538461538461536,0.8193333333333334,FedTROS-PR
0.3657692307692308,0.8195333333333333,FedTROS-PR
0.3658717948717949,0.8195333333333333,FedTROS-PR
0.3658717948717949,0.8196,FedTROS-PR
0.365974358974359,0.8196,FedTROS-PR
0.3660769230769231,0.8197333333333333,FedTROS-PR
0.36653846153846154,0.8204,FedTROS-PR
0.36664102564102563,0.8207333333333333,FedTROS-PR
0.3667692307692308,0.8208666666666666,FedTROS-PR
0.367,0.821,FedTROS-PR
0.36733333333333335,0.8211333333333334,FedTROS-PR
0.36741025641025643,0.8212,FedTROS-PR
0.36764102564102563,0.8212666666666667,FedTROS-PR
0.367948717948718,0.8213333333333334,FedTROS-PR
0.36805128205128207,0.8214666666666667,FedTROS-PR
0.3682051282051282,0.8218666666666666,FedTROS-PR
0.36843589743589744,0.822,FedTROS-PR
0.36874358974358973,0.8222,FedTROS-PR
0.3688974358974359,0.8223333333333334,FedTROS-PR
0.36946153846153845,0.8226666666666667,FedTROS-PR
0.36953846153846154,0.8226666666666667,FedTROS-PR
0.3695897435897436,0.8227333333333333,FedTROS-PR
0.3697692307692308,0.8229333333333333,FedTROS-PR
0.37005128205128207,0.8234,FedTROS-PR
0.3701025641025641,0.8234666666666667,FedTROS-PR
0.37023076923076925,0.8235333333333333,FedTROS-PR
0.3703076923076923,0.8236666666666667,FedTROS-PR
0.37043589743589744,0.824,FedTROS-PR
0.37043589743589744,0.8240666666666666,FedTROS-PR
0.3705897435897436,0.8242,FedTROS-PR
0.37105128205128207,0.8244,FedTROS-PR
0.3712051282051282,0.8244666666666667,FedTROS-PR
0.37138461538461537,0.8244666666666667,FedTROS-PR
0.3715897435897436,0.8246666666666667,FedTROS-PR
0.3717948717948718,0.8246666666666667,FedTROS-PR
0.3718974358974359,0.8248666666666666,FedTROS-PR
0.3722820512820513,0.8250666666666666,FedTROS-PR
0.37251282051282053,0.8252666666666667,FedTROS-PR
0.3727948717948718,0.8256666666666667,FedTROS-PR
0.372974358974359,0.8256666666666667,FedTROS-PR
0.373,0.8256666666666667,FedTROS-PR
0.3732051282051282,0.8257333333333333,FedTROS-PR
0.37343589743589745,0.8259333333333333,FedTROS-PR
0.3742051282051282,0.8264,FedTROS-PR
0.37425641025641027,0.8266,FedTROS-PR
0.37441025641025644,0.8267333333333333,FedTROS-PR
0.37448717948717947,0.8268666666666666,FedTROS-PR
0.3748974358974359,0.8272,FedTROS-PR
0.374974358974359,0.8272666666666667,FedTROS-PR
0.375025641025641,0.8272666666666667,FedTROS-PR
0.37523076923076926,0.8272666666666667,FedTROS-PR
0.37558974358974356,0.8274666666666667,FedTROS-PR
0.3758717948717949,0.8276666666666667,FedTROS-PR
0.37615384615384617,0.8277333333333333,FedTROS-PR
0.37625641025641027,0.8278,FedTROS-PR
0.37633333333333335,0.8278,FedTROS-PR
0.37653846153846154,0.8279333333333333,FedTROS-PR
0.3767179487179487,0.8279333333333333,FedTROS-PR
0.37684615384615383,0.828,FedTROS-PR
0.3770769230769231,0.8282,FedTROS-PR
0.3772820512820513,0.8284,FedTROS-PR
0.378,0.8287333333333333,FedTROS-PR
0.3781794871794872,0.8287333333333333,FedTROS-PR
0.37874358974358974,0.829,FedTROS-PR
0.3791025641025641,0.8292666666666667,FedTROS-PR
0.37943589743589745,0.8293333333333334,FedTROS-PR
0.3796923076923077,0.8296666666666667,FedTROS-PR
0.3798974358974359,0.8298666666666666,FedTROS-PR
0.3799230769230769,0.8298666666666666,FedTROS-PR
0.38,0.8298666666666666,FedTROS-PR
0.3802820512820513,0.8300666666666666,FedTROS-PR
0.38058974358974357,0.8302,FedTROS-PR
0.38076923076923075,0.8308,FedTROS-PR
0.3808205128205128,0.8308666666666666,FedTROS-PR
0.38087179487179484,0.831,FedTROS-PR
0.381025641025641,0.8312,FedTROS-PR
0.381051282051282,0.8312,FedTROS-PR
0.3812051282051282,0.8312666666666667,FedTROS-PR
0.3814871794871795,0.8316,FedTROS-PR
0.3818974358974359,0.8317333333333333,FedTROS-PR
0.3822307692307692,0.8318,FedTROS-PR
0.383,0.8320666666666666,FedTROS-PR
0.383051282051282,0.8320666666666666,FedTROS-PR
0.3831282051282051,0.8320666666666666,FedTROS-PR
0.38351282051282054,0.8322,FedTROS-PR
0.38361538461538464,0.8322666666666667,FedTROS-PR
0.38374358974358974,0.8322666666666667,FedTROS-PR
0.3840769230769231,0.8328,FedTROS-PR
0.3843846153846154,0.8328666666666666,FedTROS-PR
0.3845128205128205,0.8329333333333333,FedTROS-PR
0.38482051282051283,0.8330666666666666,FedTROS-PR
0.38484615384615384,0.8331333333333333,FedTROS-PR
0.3848974358974359,0.8331333333333333,FedTROS-PR
0.3848974358974359,0.8332,FedTROS-PR
0.3852820512820513,0.8332666666666667,FedTROS-PR
0.38571794871794873,0.8335333333333333,FedTROS-PR
0.38574358974358974,0.8335333333333333,FedTROS-PR
0.38584615384615384,0.8336,FedTROS-PR
0.3858974358974359,0.8337333333333333,FedTROS-PR
0.3861025641025641,0.8338,FedTROS-PR
0.38664102564102565,0.8344,FedTROS-PR
0.3867948717948718,0.8347333333333333,FedTROS-PR
0.3872564102564103,0.8349333333333333,FedTROS-PR
0.38994871794871794,0.8352,FedTROS-PR
0.3903076923076923,0.8353333333333334,FedTROS-PR
0.3905128205128205,0.8357333333333333,FedTROS-PR
0.39076923076923076,0.8358666666666666,FedTROS-PR
0.39084615384615384,0.8358666666666666,FedTROS-PR
0.3908974358974359,0.8358666666666666,FedTROS-PR
0.39215384615384613,0.8365333333333334,FedTROS-PR
0.3922820512820513,0.8365333333333334,FedTROS-PR
0.3923589743589744,0.8366666666666667,FedTROS-PR
0.3924871794871795,0.8366666666666667,FedTROS-PR
0.39294871794871794,0.8372,FedTROS-PR
0.3932307692307692,0.8373333333333334,FedTROS-PR
0.39405128205128204,0.838,FedTROS-PR
0.3945128205128205,0.8385333333333334,FedTROS-PR
0.39453846153846156,0.8386,FedTROS-PR
0.39492307692307693,0.8387333333333333,FedTROS-PR
0.39494871794871794,0.8387333333333333,FedTROS-PR
0.3950769230769231,0.8387333333333333,FedTROS-PR
0.39525641025641023,0.8387333333333333,FedTROS-PR
0.3953333333333333,0.8387333333333333,FedTROS-PR
0.3954871794871795,0.8387333333333333,FedTROS-PR
0.39576923076923076,0.8387333333333333,FedTROS-PR
0.39584615384615385,0.8390666666666666,FedTROS-PR
0.3958974358974359,0.8390666666666666,FedTROS-PR
0.396,0.8391333333333333,FedTROS-PR
0.39656410256410257,0.8396666666666667,FedTROS-PR
0.39682051282051284,0.8397333333333333,FedTROS-PR
0.39692307692307693,0.8398,FedTROS-PR
0.3972820512820513,0.8402,FedTROS-PR
0.3973589743589744,0.8403333333333334,FedTROS-PR
0.39764102564102566,0.8406666666666667,FedTROS-PR
0.39766666666666667,0.8406666666666667,FedTROS-PR
0.3985641025641026,0.841,FedTROS-PR
0.399,0.8413333333333334,FedTROS-PR
0.39907692307692305,0.8413333333333334,FedTROS-PR
0.39907692307692305,0.8414,FedTROS-PR
0.3992051282051282,0.8416,FedTROS-PR
0.3994102564102564,0.8418666666666667,FedTROS-PR
0.3995897435897436,0.8418666666666667,FedTROS-PR
0.39964102564102566,0.8418666666666667,FedTROS-PR
0.4005897435897436,0.8425333333333334,FedTROS-PR
0.40066666666666667,0.8425333333333334,FedTROS-PR
0.40089743589743587,0.8428,FedTROS-PR
0.40097435897435896,0.8428666666666667,FedTROS-PR
0.4011025641025641,0.8428666666666667,FedTROS-PR
0.4014615384615385,0.8429333333333333,FedTROS-PR
0.40212820512820513,0.8437333333333333,FedTROS-PR
0.4022820512820513,0.8438666666666667,FedTROS-PR
0.4025128205128205,0.8440666666666666,FedTROS-PR
0.4025384615384615,0.8440666666666666,FedTROS-PR
0.4025897435897436,0.8441333333333333,FedTROS-PR
0.4025897435897436,0.8442,FedTROS-PR
0.4031794871794872,0.8445333333333334,FedTROS-PR
0.4035641025641026,0.8446666666666667,FedTROS-PR
0.40412820512820513,0.8453333333333334,FedTROS-PR
0.40425641025641024,0.8455333333333334,FedTROS-PR
0.40507692307692306,0.8460666666666666,FedTROS-PR
0.4055128205128205,0.8464666666666667,FedTROS-PR
0.4056666666666667,0.8466,FedTROS-PR
0.406,0.8470666666666666,FedTROS-PR
0.4064358974358974,0.8473333333333334,FedTROS-PR
0.40723076923076923,0.8478,FedTROS-PR
0.4075384615384615,0.8480666666666666,FedTROS-PR
0.40774358974358976,0.8482,FedTROS-PR
0.4081025641025641,0.8483333333333334,FedTROS-PR
0.40815384615384614,0.8484666666666667,FedTROS-PR
0.4088974358974359,0.8487333333333333,FedTROS-PR
0.4092820512820513,0.8489333333333333,FedTROS-PR
0.4095897435897436,0.8490666666666666,FedTROS-PR
0.40997435897435897,0.8491333333333333,FedTROS-PR
0.41023076923076923,0.8492666666666666,FedTROS-PR
0.4105128205128205,0.8496,FedTROS-PR
0.4111025641025641,0.8497333333333333,FedTROS-PR
0.41133333333333333,0.8498666666666667,FedTROS-PR
0.41135897435897434,0.85,FedTROS-PR
0.4113846153846154,0.8500666666666666,FedTROS-PR
0.4115641025641026,0.8500666666666666,FedTROS-PR
0.4117692307692308,0.8502,FedTROS-PR
0.41184615384615386,0.8502,FedTROS-PR
0.4118974358974359,0.8502,FedTROS-PR
0.412,0.8503333333333334,FedTROS-PR
0.41217948717948716,0.8503333333333334,FedTROS-PR
0.4126410256410256,0.8506,FedTROS-PR
0.4127948717948718,0.8506666666666667,FedTROS-PR
0.4128717948717949,0.8506666666666667,FedTROS-PR
0.41315384615384615,0.8508,FedTROS-PR
0.4134358974358974,0.8510666666666666,FedTROS-PR
0.4137179487179487,0.8512666666666666,FedTROS-PR
0.41374358974358977,0.8513333333333334,FedTROS-PR
0.41423076923076924,0.8517333333333333,FedTROS-PR
0.4145384615384615,0.8518,FedTROS-PR
0.41525641025641025,0.8521333333333333,FedTROS-PR
0.4153846153846154,0.8526,FedTROS-PR
0.4155641025641026,0.8528,FedTROS-PR
0.41597435897435897,0.853,FedTROS-PR
0.41635897435897434,0.853,FedTROS-PR
0.4164102564102564,0.8530666666666666,FedTROS-PR
0.4164871794871795,0.8530666666666666,FedTROS-PR
0.41720512820512823,0.8532,FedTROS-PR
0.4175128205128205,0.8533333333333334,FedTROS-PR
0.4178974358974359,0.8534666666666667,FedTROS-PR
0.4185641025641026,0.8536666666666667,FedTROS-PR
0.4185897435897436,0.8536666666666667,FedTROS-PR
0.4186923076923077,0.8537333333333333,FedTROS-PR
0.41902564102564105,0.854,FedTROS-PR
0.41905128205128206,0.854,FedTROS-PR
0.4194102564102564,0.8544666666666667,FedTROS-PR
0.4197948717948718,0.8548,FedTROS-PR
0.42043589743589743,0.8554,FedTROS-PR
0.4208974358974359,0.8556,FedTROS-PR
0.42153846153846153,0.8560666666666666,FedTROS-PR
0.4215897435897436,0.8560666666666666,FedTROS-PR
0.4218205128205128,0.8562666666666666,FedTROS-PR
0.4218717948717949,0.8562666666666666,FedTROS-PR
0.42202564102564105,0.8562666666666666,FedTROS-PR
0.42205128205128206,0.8562666666666666,FedTROS-PR
0.4230769230769231,0.8566666666666667,FedTROS-PR
0.42312820512820515,0.8566666666666667,FedTROS-PR
0.4232051282051282,0.8567333333333333,FedTROS-PR
0.4244102564102564,0.8574666666666667,FedTROS-PR
0.4247435897435897,0.8576,FedTROS-PR
0.42525641025641026,0.8578666666666667,FedTROS-PR
0.42556410256410254,0.8578666666666667,FedTROS-PR
0.4256410256410256,0.8578666666666667,FedTROS-PR
0.4256666666666667,0.8579333333333333,FedTROS-PR
0.4258205128205128,0.8579333333333333,FedTROS-PR
0.42635897435897435,0.8582666666666666,FedTROS-PR
0.4267692307692308,0.8585333333333334,FedTROS-PR
0.4268717948717949,0.8585333333333334,FedTROS-PR
0.42705128205128207,0.8585333333333334,FedTROS-PR
0.42712820512820515,0.8586,FedTROS-PR
0.42715384615384616,0.8586,FedTROS-PR
0.4276153846153846,0.8588666666666667,FedTROS-PR
0.42764102564102563,0.8589333333333333,FedTROS-PR
0.4277435897435897,0.8589333333333333,FedTROS-PR
0.4288717948717949,0.8598,FedTROS-PR
0.42905128205128207,0.8598,FedTROS-PR
0.42915384615384616,0.8598666666666667,FedTROS-PR
0.4296923076923077,0.8602,FedTROS-PR
0.4297435897435897,0.8602,FedTROS-PR
0.4298205128205128,0.8602,FedTROS-PR
0.429948717948718,0.8604,FedTROS-PR
0.43012820512820515,0.8605333333333334,FedTROS-PR
0.4307435897435897,0.8608,FedTROS-PR
0.431,0.8609333333333333,FedTROS-PR
0.43115384615384617,0.8611333333333333,FedTROS-PR
0.43123076923076925,0.8611333333333333,FedTROS-PR
0.4313076923076923,0.8612,FedTROS-PR
0.4316153846153846,0.8613333333333333,FedTROS-PR
0.4318205128205128,0.8613333333333333,FedTROS-PR
0.4318461538461538,0.8613333333333333,FedTROS-PR
0.43205128205128207,0.8615333333333334,FedTROS-PR
0.43235897435897436,0.8616666666666667,FedTROS-PR
0.43243589743589744,0.8616666666666667,FedTROS-PR
0.4326153846153846,0.8618,FedTROS-PR
0.43351282051282053,0.8630666666666666,FedTROS-PR
0.4336153846153846,0.8633333333333333,FedTROS-PR
0.4338205128205128,0.8634,FedTROS-PR
0.4341282051282051,0.8635333333333334,FedTROS-PR
0.43441025641025643,0.8636,FedTROS-PR
0.43451282051282053,0.8636,FedTROS-PR
0.4351282051282051,0.864,FedTROS-PR
0.43523076923076925,0.8640666666666666,FedTROS-PR
0.4356923076923077,0.8642,FedTROS-PR
0.436,0.8642666666666666,FedTROS-PR
0.4362051282051282,0.8644,FedTROS-PR
0.43656410256410255,0.8644666666666667,FedTROS-PR
0.437,0.8644666666666667,FedTROS-PR
0.43733333333333335,0.8645333333333334,FedTROS-PR
0.43738461538461537,0.8648,FedTROS-PR
0.4378974358974359,0.8649333333333333,FedTROS-PR
0.43833333333333335,0.8650666666666667,FedTROS-PR
0.43833333333333335,0.8651333333333333,FedTROS-PR
0.43856410256410255,0.8652666666666666,FedTROS-PR
0.4393076923076923,0.8658666666666667,FedTROS-PR
0.4394102564102564,0.8659333333333333,FedTROS-PR
0.4397948717948718,0.8659333333333333,FedTROS-PR
0.43984615384615383,0.8661333333333333,FedTROS-PR
0.4399487179487179,0.8662,FedTROS-PR
0.44066666666666665,0.8664,FedTROS-PR
0.4412820512820513,0.8666666666666667,FedTROS-PR
0.44174358974358974,0.8666666666666667,FedTROS-PR
0.44261538461538463,0.8670666666666667,FedTROS-PR
0.4428205128205128,0.8672,FedTROS-PR
0.4428974358974359,0.8672666666666666,FedTROS-PR
0.443025641025641,0.8674,FedTROS-PR
0.44394871794871793,0.8678666666666667,FedTROS-PR
0.444,0.8678666666666667,FedTROS-PR
0.4441025641025641,0.8678666666666667,FedTROS-PR
0.44433333333333336,0.868,FedTROS-PR
0.44456410256410256,0.8680666666666667,FedTROS-PR
0.444974358974359,0.8682666666666666,FedTROS-PR
0.445974358974359,0.8685333333333334,FedTROS-PR
0.446025641025641,0.8685333333333334,FedTROS-PR
0.44664102564102565,0.869,FedTROS-PR
0.4470769230769231,0.8692,FedTROS-PR
0.44787179487179485,0.8692,FedTROS-PR
0.4482307692307692,0.8692,FedTROS-PR
0.4482564102564103,0.8692,FedTROS-PR
0.448974358974359,0.8696666666666667,FedTROS-PR
0.4491025641025641,0.8696666666666667,FedTROS-PR
0.4493076923076923,0.8698,FedTROS-PR
0.44964102564102565,0.8699333333333333,FedTROS-PR
0.449974358974359,0.87,FedTROS-PR
0.45071794871794874,0.8702666666666666,FedTROS-PR
0.45076923076923076,0.8703333333333333,FedTROS-PR
0.4511794871794872,0.8704,FedTROS-PR
0.4514871794871795,0.8704,FedTROS-PR
0.4520769230769231,0.8706,FedTROS-PR
0.4521282051282051,0.8706666666666667,FedTROS-PR
0.45282051282051283,0.8707333333333334,FedTROS-PR
0.4531025641025641,0.8707333333333334,FedTROS-PR
0.4534102564102564,0.8707333333333334,FedTROS-PR
0.45353846153846156,0.8708666666666667,FedTROS-PR
0.45376923076923076,0.8709333333333333,FedTROS-PR
0.45382051282051283,0.8709333333333333,FedTROS-PR
0.45384615384615384,0.8709333333333333,FedTROS-PR
0.4542307692307692,0.8712,FedTROS-PR
0.4546923076923077,0.8712666666666666,FedTROS-PR
0.45484615384615384,0.8712666666666666,FedTROS-PR
0.45484615384615384,0.8713333333333333,FedTROS-PR
0.4552307692307692,0.8716,FedTROS-PR
0.4553076923076923,0.8716,FedTROS-PR
0.45553846153846156,0.8717333333333334,FedTROS-PR
0.45566666666666666,0.8717333333333334,FedTROS-PR
0.456,0.8718666666666667,FedTROS-PR
0.4574615384615385,0.8720666666666667,FedTROS-PR
0.45792307692307693,0.8721333333333333,FedTROS-PR
0.45797435897435895,0.8721333333333333,FedTROS-PR
0.45802564102564103,0.8722666666666666,FedTROS-PR
0.45815384615384613,0.8724,FedTROS-PR
0.4582307692307692,0.8724666666666666,FedTROS-PR
0.4583333333333333,0.8725333333333334,FedTROS-PR
0.45853846153846156,0.8726,FedTROS-PR
0.4587948717948718,0.8728,FedTROS-PR
0.4588974358974359,0.8728666666666667,FedTROS-PR
0.4594615384615385,0.873,FedTROS-PR
0.45976923076923076,0.8732666666666666,FedTROS-PR
0.4603076923076923,0.8733333333333333,FedTROS-PR
0.4605128205128205,0.8733333333333333,FedTROS-PR
0.46064102564102566,0.8733333333333333,FedTROS-PR
0.46084615384615385,0.8735333333333334,FedTROS-PR
0.46087179487179486,0.8736,FedTROS-PR
0.4611794871794872,0.8736666666666667,FedTROS-PR
0.4613589743589744,0.8738666666666667,FedTROS-PR
0.4613589743589744,0.8739333333333333,FedTROS-PR
0.4615641025641026,0.874,FedTROS-PR
0.46171794871794875,0.8743333333333333,FedTROS-PR
0.46174358974358976,0.8743333333333333,FedTROS-PR
0.46197435897435896,0.8744,FedTROS-PR
0.46215384615384614,0.8744,FedTROS-PR
0.4622051282051282,0.8744,FedTROS-PR
0.4626153846153846,0.8744666666666666,FedTROS-PR
0.46266666666666667,0.8744666666666666,FedTROS-PR
0.4626923076923077,0.8745333333333334,FedTROS-PR
0.4627948717948718,0.8745333333333334,FedTROS-PR
0.46282051282051284,0.8745333333333334,FedTROS-PR
0.46282051282051284,0.8746,FedTROS-PR
0.46294871794871795,0.8747333333333334,FedTROS-PR
0.46302564102564103,0.8747333333333334,FedTROS-PR
0.4632307692307692,0.8748666666666667,FedTROS-PR
0.4633333333333333,0.8750666666666667,FedTROS-PR
0.4635897435897436,0.8752666666666666,FedTROS-PR
0.46376923076923077,0.8753333333333333,FedTROS-PR
0.4637948717948718,0.8754,FedTROS-PR
0.4641794871794872,0.8754666666666666,FedTROS-PR
0.4644615384615385,0.876,FedTROS-PR
0.46492307692307694,0.8764,FedTROS-PR
0.465,0.8764666666666666,FedTROS-PR
0.46525641025641024,0.8766,FedTROS-PR
0.4656666666666667,0.8768,FedTROS-PR
0.46594871794871795,0.8768666666666667,FedTROS-PR
0.4664358974358974,0.877,FedTROS-PR
0.4665641025641026,0.8772,FedTROS-PR
0.46676923076923077,0.8772666666666666,FedTROS-PR
0.46687179487179487,0.8772666666666666,FedTROS-PR
0.46707692307692306,0.8774666666666666,FedTROS-PR
0.4673333333333333,0.8774666666666666,FedTROS-PR
0.4675641025641026,0.8775333333333334,FedTROS-PR
0.4675897435897436,0.8775333333333334,FedTROS-PR
0.4677179487179487,0.8775333333333334,FedTROS-PR
0.4677948717948718,0.8775333333333334,FedTROS-PR
0.4682051282051282,0.8778666666666667,FedTROS-PR
0.46823076923076923,0.8779333333333333,FedTROS-PR
0.4684358974358974,0.8779333333333333,FedTROS-PR
0.4688974358974359,0.8782666666666666,FedTROS-PR
0.46915384615384614,0.8782666666666666,FedTROS-PR
0.4707948717948718,0.8787333333333334,FedTROS-PR
0.47094871794871795,0.8789333333333333,FedTROS-PR
0.47115384615384615,0.8790666666666667,FedTROS-PR
0.47117948717948716,0.8790666666666667,FedTROS-PR
0.47125641025641024,0.8790666666666667,FedTROS-PR
0.4714102564102564,0.8790666666666667,FedTROS-PR
0.47187179487179487,0.8792,FedTROS-PR
0.4723076923076923,0.8792666666666666,FedTROS-PR
0.4725641025641026,0.8792666666666666,FedTROS-PR
0.4727179487179487,0.8793333333333333,FedTROS-PR
0.4727948717948718,0.8793333333333333,FedTROS-PR
0.47284615384615386,0.8793333333333333,FedTROS-PR
0.4734615384615385,0.8796,FedTROS-PR
0.4737948717948718,0.8796666666666667,FedTROS-PR
0.47415384615384615,0.8796666666666667,FedTROS-PR
0.4743846153846154,0.8799333333333333,FedTROS-PR
0.4744871794871795,0.8800666666666667,FedTROS-PR
0.4752051282051282,0.8805333333333333,FedTROS-PR
0.47523076923076923,0.8805333333333333,FedTROS-PR
0.47525641025641024,0.8806,FedTROS-PR
0.4753076923076923,0.8806666666666667,FedTROS-PR
0.4755897435897436,0.8807333333333334,FedTROS-PR
0.4757692307692308,0.8808,FedTROS-PR
0.47610256410256413,0.8809333333333333,FedTROS-PR
0.47615384615384615,0.8809333333333333,FedTROS-PR
0.4762051282051282,0.8810666666666667,FedTROS-PR
0.47633333333333333,0.8810666666666667,FedTROS-PR
0.4763846153846154,0.8810666666666667,FedTROS-PR
0.4765897435897436,0.8810666666666667,FedTROS-PR
0.47674358974358977,0.8813333333333333,FedTROS-PR
0.4768717948717949,0.8814666666666666,FedTROS-PR
0.47697435897435897,0.8815333333333333,FedTROS-PR
0.477,0.8815333333333333,FedTROS-PR
0.47725641025641025,0.8816666666666667,FedTROS-PR
0.4784871794871795,0.8818,FedTROS-PR
0.4793846153846154,0.8818,FedTROS-PR
0.4798717948717949,0.8819333333333333,FedTROS-PR
0.4798974358974359,0.8819333333333333,FedTROS-PR
0.47994871794871796,0.882,FedTROS-PR
0.48025641025641025,0.8821333333333333,FedTROS-PR
0.4811025641025641,0.8822,FedTROS-PR
0.48115384615384615,0.8822,FedTROS-PR
0.4815128205128205,0.8824,FedTROS-PR
0.4815384615384615,0.8826,FedTROS-PR
0.4817692307692308,0.8826666666666667,FedTROS-PR
0.48217948717948717,0.8826666666666667,FedTROS-PR
0.4825128205128205,0.8826666666666667,FedTROS-PR
0.4827179487179487,0.8828,FedTROS-PR
0.4827692307692308,0.8828666666666667,FedTROS-PR
0.48317948717948717,0.8828666666666667,FedTROS-PR
0.4834871794871795,0.8831333333333333,FedTROS-PR
0.4837692307692308,0.8833333333333333,FedTROS-PR
0.48384615384615387,0.8833333333333333,FedTROS-PR
0.4838974358974359,0.8833333333333333,FedTROS-PR
0.48435897435897435,0.8835333333333333,FedTROS-PR
0.4846923076923077,0.8835333333333333,FedTROS-PR
0.4847435897435897,0.8835333333333333,FedTROS-PR
0.4848205128205128,0.8835333333333333,FedTROS-PR
0.4849230769230769,0.8836666666666667,FedTROS-PR
0.48530769230769233,0.8837333333333334,FedTROS-PR
0.4855897435897436,0.8838,FedTROS-PR
0.4857179487179487,0.8839333333333333,FedTROS-PR
0.48584615384615387,0.8839333333333333,FedTROS-PR
0.486,0.8839333333333333,FedTROS-PR
0.48630769230769233,0.8839333333333333,FedTROS-PR
0.4865128205128205,0.884,FedTROS-PR
0.487,0.8840666666666667,FedTROS-PR
0.4877948717948718,0.8845333333333333,FedTROS-PR
0.488025641025641,0.8847333333333334,FedTROS-PR
0.48917948717948717,0.8850666666666667,FedTROS-PR
0.48928205128205127,0.8851333333333333,FedTROS-PR
0.4897692307692308,0.8852666666666666,FedTROS-PR
0.49012820512820515,0.8852666666666666,FedTROS-PR
0.4907948717948718,0.8852666666666666,FedTROS-PR
0.49141025641025643,0.8859333333333334,FedTROS-PR
0.491948717948718,0.886,FedTROS-PR
0.49212820512820515,0.8860666666666667,FedTROS-PR
0.4928205128205128,0.8861333333333333,FedTROS-PR
0.4928461538461538,0.8861333333333333,FedTROS-PR
0.4929230769230769,0.8862,FedTROS-PR
0.493025641025641,0.8862666666666666,FedTROS-PR
0.49315384615384616,0.8863333333333333,FedTROS-PR
0.4931794871794872,0.8864666666666666,FedTROS-PR
0.49325641025641026,0.8864666666666666,FedTROS-PR
0.49346153846153845,0.8864666666666666,FedTROS-PR
0.4935897435897436,0.8866,FedTROS-PR
0.4938974358974359,0.8867333333333334,FedTROS-PR
0.494,0.8867333333333334,FedTROS-PR
0.4941794871794872,0.8867333333333334,FedTROS-PR
0.49435897435897436,0.8868666666666667,FedTROS-PR
0.49466666666666664,0.8869333333333334,FedTROS-PR
0.4948205128205128,0.887,FedTROS-PR
0.4950769230769231,0.8870666666666667,FedTROS-PR
0.49525641025641026,0.8871333333333333,FedTROS-PR
0.49551282051282053,0.8872666666666666,FedTROS-PR
0.4958717948717949,0.8875333333333333,FedTROS-PR
0.4962820512820513,0.8876666666666667,FedTROS-PR
0.49646153846153845,0.8876666666666667,FedTROS-PR
0.4967179487179487,0.8877333333333334,FedTROS-PR
0.4969487179487179,0.8878,FedTROS-PR
0.4971025641025641,0.888,FedTROS-PR
0.4971794871794872,0.888,FedTROS-PR
0.4982820512820513,0.8885333333333333,FedTROS-PR
0.49843589743589745,0.8886,FedTROS-PR
0.49848717948717947,0.8886,FedTROS-PR
0.49856410256410255,0.8887333333333334,FedTROS-PR
0.4987948717948718,0.8889333333333334,FedTROS-PR
0.4988717948717949,0.8889333333333334,FedTROS-PR
0.4988717948717949,0.889,FedTROS-PR
0.499025641025641,0.8892,FedTROS-PR
0.4996923076923077,0.8892666666666666,FedTROS-PR
0.49974358974358973,0.8893333333333333,FedTROS-PR
0.499974358974359,0.8893333333333333,FedTROS-PR
0.5001025641025642,0.8893333333333333,FedTROS-PR
0.5004615384615385,0.8896,FedTROS-PR
0.5005641025641026,0.8896,FedTROS-PR
0.5007179487179487,0.8897333333333334,FedTROS-PR
0.500948717948718,0.8898,FedTROS-PR
0.5010256410256411,0.8898,FedTROS-PR
0.5019230769230769,0.8902666666666667,FedTROS-PR
0.5021794871794871,0.8902666666666667,FedTROS-PR
0.5024358974358974,0.8903333333333333,FedTROS-PR
0.5025641025641026,0.8904666666666666,FedTROS-PR
0.5027435897435898,0.8905333333333333,FedTROS-PR
0.503051282051282,0.8905333333333333,FedTROS-PR
0.5031538461538462,0.8905333333333333,FedTROS-PR
0.5033846153846154,0.8905333333333333,FedTROS-PR
0.5037948717948718,0.8905333333333333,FedTROS-PR
0.5044871794871795,0.8908,FedTROS-PR
0.5045384615384615,0.8908,FedTROS-PR
0.5052051282051282,0.8910666666666667,FedTROS-PR
0.5055128205128205,0.8914,FedTROS-PR
0.5057435897435898,0.8914666666666666,FedTROS-PR
0.5059230769230769,0.8916666666666667,FedTROS-PR
0.5065384615384615,0.8917333333333334,FedTROS-PR
0.5066153846153846,0.8917333333333334,FedTROS-PR
0.5066410256410256,0.8917333333333334,FedTROS-PR
0.5071794871794871,0.892,FedTROS-PR
0.5073076923076923,0.892,FedTROS-PR
0.5074871794871795,0.892,FedTROS-PR
0.5076153846153846,0.8920666666666667,FedTROS-PR
0.5076923076923077,0.8921333333333333,FedTROS-PR
0.5077948717948718,0.8922666666666667,FedTROS-PR
0.508,0.8922666666666667,FedTROS-PR
0.5084102564102564,0.8923333333333333,FedTROS-PR
0.5088461538461538,0.8926,FedTROS-PR
0.5089230769230769,0.8926,FedTROS-PR
